Progress,Duration (in seconds),Finished,UserLanguage,HPVVaccine_CR,PID,consent_agree,timer_control_First Click,timer_control_Last Click,timer_control_Page Submit,timer_control_Click Count,timer_selforothers_First Click,timer_selforothers_Last Click,timer_selforothers_Page Submit,timer_selforothers_Click Count,timer_both_First Click,timer_both_Last Click,timer_both_Page Submit,timer_both_Click Count,intention_likelihood_1,infotrust_1,vaxtrust_safe_1,vaxtrust_effective_1,vaccine_benefit _1,vaccine_risk_1,vaccine_worried_1,HPV_sideeffect_1,HPV_healththreat_1,HPV_infectionthreat_1,subnorm_people_1,subnorm_expectation_1,subnorm_want_1,becontrol_uptome_1,becontrol_control_1,becontrol_confidence_1,attention_check_1,comprehension_1,decision_rationale,general_attitudes_1,general_attitudes_2,general_attitudes_3,general_attitudes_4,general_attitudes_5,general_attitudes_6,general_attitudes_7,general_attitudes_8,AC_Qs_1,AC_Qs_2,AC_Qs_3,AC_Qs_4,AC_Qs_5,AC_Qs_6,AC_Qs_7,AC_Qs_8,AC_Qs_9,AC_Qs_10,AC_Qs_11,AC_Qs_12,AC_Qs_13,AC_Qs_14,AC_Qs_15,AC_Qs_16,AC_Qs_17,AC_Qs_18,AC_Qs_19,AC_Qs_20,AC_Qs_21,AC_Qs_22,AC_Qs_23,AC_Qs_24,sex_history,sex_active,sex_partnernum,relationship_status,rela_exclusive,age,ethnicity,education,occupation,income,suggestions,study_content,honest_check,Clicked1,Condition,CTA,Time_Amount
10,53,0,EN,,724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,
10,20,0,EN,,724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,
100,394,1,EN,,5e4a7f0b587c064db0507ddf,1,19.7,31.55,45.415,3,,,,,,,,,17,4,4,4,33,2,2,1,1,2,3,3,3,4,3,5,5,7,Doesn’t seem like something I need. I’ve been a long term relationship so I’m not worried. Also the importance has not been pushed on men or at least me before.,1,5,1,5,2,1,4,5,9,10,8,4,9,6,10,9,6,8,10,5,1,9,10,10,10,6,8,10,6,8,2,1,1,1,1,2,1,26,3,3,2,2,,,1,0,Control,Get vaccinated against HPV today.,30
10,14,0,EN,,g,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Control,Get vaccinated against HPV today.,
48,181,0,EN,,23,1,,,,,,,,,14.602,54.968,96.609,9,31,,,,67,65,4,4,4,4,5,5,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,
27,7259,0,EN,,11,1,0,0,62.636,0,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Control,Get vaccinated against HPV today.,
65,395,0,EN,,11,1,,,,,3.707,16.997,129.306,11,,,,,74,5,5,5,71,69,3,4,4,3,5,6,5,5,5,5,5,4,male disease dude testestest ,,,,,,,,,4,4,8,8,7,6,8,8,8,8,4,8,7,9,7,7,7,5,9,9,9,9,9,9,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,213,1,EN,,6413a3abaa76a7a4c0ab4471,1,,,,,34.932,34.932,68.177,1,,,,,61,4,2,4,75,77,3,2,3,2,5,4,3,4,5,3,5,4,I think it was the cancer. Showed that you can prevent a lot of types by getting it.,4,5,2,3,5,3,4,5,7,5,2,9,6,8,7,2,8,6,9,4,4,10,6,2,8,5,9,9,5,8,2,6,1,3,3,1,,21,1,2,4,3,no,The study is about HPV vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
33,82,0,EN,,629753864174e42d30576cf8,1,,,,,39.079,51.74,52.307,8,,,,,20,,,,,,,,,,,,,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,453,1,EN,,64139b284288e59203c8db3f,1,,,,,,,,,3.107,60.827,62.611,11,73,6,6,6,98,0,2,1,1,4,7,7,7,1,7,1,5,5,"To get the HPV vaccine, I would need to make a doctors appointment. There's a 6 week wait on appointments for my PCP. That's assuming I call right now and make an appointment. I would then have to find a day to take off of work and school, etc. ",1,6,1,6,1,1,6,6,8,8,8,6,8,8,10,8,10,8,10,10,4,10,8,10,10,6,10,9,10,7,7,7,1,1,1,6,1,25,1,3,1,3,,HPV Vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,710,1,EN,,636558deffacf6b4af41ae6b,1,,,,,0,0,296.725,0,,,,,0,5,4,5,10,31,2,2,1,3,1,1,1,1,7,4,5,7,"Neither me or my partner have sex with any other people. And even if we did, the numbers and probabilities are way too small for me to want a vaccine. ",2,4,2,5,4,3,3,4,8,7,4,2,5,8,8,9,4,7,6,7,1,8,9,7,7,5,7,10,5,2,6,1,1,1,1,2,1,26,1,4,1,3,,Understanding how personality or relationship status affects desire to get a STD vaccine,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,544,1,EN,,631275e35e145fd8341acb9d,1,,,,,9.085,14.808,58.27,2,,,,,6,4,6,5,88,77,1,4,4,4,6,6,5,6,6,5,5,6,Because I have the vaccine but I know that just because I have the vaccine that doesn't mean I am 100% protected from HPV.,5,5,4,5,5,5,5,5,8,8,5,6,7,8,9,9,5,6,7,8,8,6,9,8,7,8,8,10,8,6,6,9,1,1,1,4,1,19,3,2,2,1,,About how people view the HPV Vaccine. ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,533,1,EN,,5f107aa051372032695c8e2f,1,12.502,42.747,57.376,6,,,,,,,,,50,5,6,5,90,0,1,1,1,3,4,1,4,7,7,1,5,7,I've been meaning to get it for some time but my current circumstances are pretty unpredictable and distracting so it's more a question of whether I will find the time to get the vaccine.,1,6,1,6,2,1,6,6,7,9,10,7,10,9,9,10,10,9,7,9,1,9,10,10,10,1,7,8,10,6,1,1,2,2,,1,,22,1,2,4,4,,"Whether vaccine hesitancy has risen in the wake of the coronavirus, and whether that hesitancy changes based on being presented with different information.",1,0,Control,Get vaccinated against HPV today.,30
100,392,1,EN,,5ed273dba2d0730b1d9c79d6,1,,,,,31.047,44.916,46.037,3,,,,,3,6,5,5,56,1,1,1,1,1,5,4,5,2,7,4,5,5,"I do not have sexual contact, so i dont believe i will contract the HPV vaccine unless i get a lucky break with an unlucky individual. 3% is just a number that is not 1, so i put it. ",1,6,1,5,3,2,6,6,9,10,5,7,4,10,6,10,8,10,4,6,5,9,7,7,8,10,6,10,5,4,1,10,1,1,1,1,,19,5,3,6,2,,HPV virus information and attitudes on aspects of life,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,377,1,EN,,63d7a66277e7b2e8ebf5cc2d,1,,,,,38.896,38.896,54.595,1,,,,,10,3,6,6,100,0,1,2,1,5,7,7,7,7,7,1,7,7,"In case there is a new strain discovered that requires the HPV vaccine, I will not be needing it as I am already vaccinated. I did not put 0% in case there is the small off chance of the strain showing.",1,6,1,5,3,1,6,6,10,10,7,1,9,10,8,9,9,10,9,6,5,8,8,9,9,10,9,10,8,5,7,8,3,3,,1,,20,5,2,6,1,,No idea.,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,384,1,EN,,606b29f6148dd3f29fa02b57,1,10.642,26.08,42.576,2,,,,,,,,,10,3,5,4,40,10,1,1,1,2,5,2,7,2,1,4,5,5,"It is spread by sexual contact, and I currently do not have a significant other. Since that is my situation, I should have a very low chance overall of getting HPV in the first place.",3,4,2,2,5,2,4,5,10,7,1,10,6,6,4,9,10,2,8,6,10,2,1,10,6,8,10,6,7,9,1,6,3,3,,1,,20,5,2,6,5,,Young people's willingness to get a vaccine.,1,0,Control,Get vaccinated against HPV today.,30
100,383,1,EN,,6361de6d091fff2fe714d129,1,,,,,3.183,46.778,48.118,14,,,,,2,5,5,5,20,6,1,2,1,4,4,4,4,3,6,1,5,7,"I have no intimate sexual contact, and I have no plans to. Vaccination appointments without good reason are not worth my time.",1,5,1,6,2,1,6,6,9,8,7,4,7,10,5,10,4,8,9,8,7,8,9,7,6,4,8,7,9,8,5,9,2,2,,1,,22,1,2,6,1,,Determining HPV vaccine attitudes,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,431,1,EN,,5d217b2b4f2cea001ae5c626,1,,,,,0,0,58.745,0,,,,,40,5,6,6,60,0,1,1,1,4,4,4,5,7,7,2,5,7,"After reading more about it, there is a much higher chance for me to get the vaccine than before when I knew very little about it.",1,6,1,6,4,1,6,6,9,10,6,4,8,9,9,7,6,9,8,5,4,10,8,7,6,2,8,5,6,4,2,5,2,2,,1,,19,7,2,4,2,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,303,1,EN,,6413834e4f4ce4183dd2491f,1,,,,,,,,,9.106,9.106,62.777,1,60,5,4,4,65,31,3,2,2,4,5,4,5,5,3,5,5,7,im not sure whether it will be within 3 months. could be more,2,5,1,5,3,1,5,5,7,8,7,7,8,8,9,8,9,8,8,8,6,8,9,9,9,7,9,8,9,9,9,9,3,3,,1,,19,5,2,6,4,,To spread info about the vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,367,1,EN,,5ef90b249bafa50a311593ae,1,1.805,8.287,31.83,3,,,,,,,,,60,4,5,4,69,15,2,2,1,3,4,3,4,1,7,1,5,7,"It's not very important for me, as I am not sexually active, but it would be important to get it just in case for future safety",1,6,1,5,2,2,6,6,10,8,6,4,5,7,6,5,4,4,8,9,2,10,8,7,8,8,5,7,10,2,2,1,2,2,,1,,23,1,2,4,2,,,1,0,Control,Get vaccinated against HPV today.,30
100,362,1,EN,,60bd191d5fd21d71efe4928a,1,0,0,39.949,0,,,,,,,,,50,5,5,5,80,2,1,1,1,2,6,5,6,2,7,1,5,7,I am lazy and don't like to go outside or go to the doctor's,1,6,1,6,2,1,6,6,2,10,6,1,9,8,7,1,10,6,9,8,1,8,7,9,8,2,5,6,7,4,4,5,1,2,2,2,1,26,1,4,1,2,,,1,0,Control,Get vaccinated against HPV today.,30
100,565,1,EN,,632de7b92a199450ad38c152,1,,,,,,,,,19.557,59.647,63.188,40,40,5,5,5,49,13,2,3,1,1,4,2,4,2,2,6,5,6,I have no desire to go out of my way and get the vaccine. I am in between health coverage so I don't see it happening anytime soon. ,1,5,1,6,3,1,5,6,7,10,8,6,9,8,9,6,7,8,9,10,4,5,8,7,9,5,7,8,10,2,7,4,1,1,1,6,1,21,3,2,1,3,N/A,HPV Vaccine Study,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
6,4567,0,EN,,5dc88a6643755e5f227e0488,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
2,3383,0,EN,,63d1419048e88c8305494d68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,347,1,EN,,611fdd2cb6ad06b50c2de068,1,,,,,0,0,56.466,0,,,,,100,6,6,6,100,2,3,1,1,3,7,7,7,7,7,1,5,7,"It seems to be the safe thing to do. It seems to protect against such a wide variety of cancer types, there seems to be no reason to not get it.",1,6,1,6,2,1,6,6,7,10,5,4,9,10,7,6,8,5,10,6,1,2,1,6,7,1,7,2,5,1,4,1,1,1,2,1,,24,2,2,4,2,none,Public perception of vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,322,1,EN,,5f01230b4f8dff26fad883d2,1,,,,,,,,,0,0,61.046,0,85,5,5,5,71,22,2,2,2,4,5,5,5,5,5,2,5,6,"I am not entirely sure if I have the vaccine already or not. However, if I don't have it yet, I don't see why I would not plan on getting it. ",2,5,2,5,1,1,5,5,5,8,5,5,8,8,8,6,8,8,8,8,6,8,8,8,8,5,8,8,9,5,7,6,1,1,1,1,,22,1,3,6,3,,Peoples perceptions of vaccines.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,1994,1,EN,,628d78a2ccf4a41f24c2d2d8,1,,,,,19.968,366.602,370.403,15,,,,,0,1,1,1,0,70,1,3,4,4,1,1,1,7,7,1,5,7,The better solution to HPV is not having sex with a lot of people. Thus I don't have to worry and getting or giving it.,6,1,6,3,6,3,1,2,6,5,9,8,10,10,7,10,7,10,10,4,7,2,6,10,4,8,5,9,1,7,5,9,2,2,,1,,19,1,2,4,2,,How factors influence people's willingness to get the HPV vaccine.,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
10,17,0,EN,,63d405f5a273e8b56f920285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Control,Get vaccinated against HPV today.,30
100,428,1,EN,,63127690860023ab6b50a0b2,1,,,,,0.841,39.567,46.113,15,,,,,50,6,5,5,50,0,1,2,1,2,2,4,4,1,7,1,5,7,"I do see it as a beneficial thing for sexually active people, however since I am in a current long distance relationship, I don't see it as very pertinent to my situation.",3,5,2,5,4,2,5,4,10,9,8,9,9,8,10,9,8,10,9,9,6,9,9,10,9,7,10,8,10,7,9,6,1,2,2,2,1,25,2,4,1,2,,General public thoughts on vaccinations.,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,967,1,EN,,63ea790a1c65b7fc0c6922de,1,,,,,4.88,106.836,116.668,35,,,,,30,4,5,5,36,41,2,2,2,4,1,3,1,6,5,5,5,6,"I don't believe that I am at a high risk for getting HPV anytime soon, if ever. I don't have intercourse with anyone and don't see myself doing so anytime in the near future, so the vaccine seems useless for me to get for the time being. I also have strong reservations against pre-marital intercourse, which I believe heavily influences my risk for HPV.",2,5,2,4,3,2,5,4,5,4,9,7,8,9,8,5,10,7,9,10,2,7,6,8,10,1,10,6,9,1,9,2,2,2,,1,,18,3,1,6,2,An overall engaging survey!,The HPV vaccine.,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
47,140140,0,EN,,5ed9311e1a69d449577bb8cf,1,,,,,47.166,72.641,123.222,2,,,,,99,,,,100,20,1,2,2,4,2,2,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,227,1,EN,,5b86dea0600e3a000194c372,1,0.635,34.422,35.639,2,,,,,,,,,7,4,3,2,50,41,1,3,3,3,3,5,4,2,5,2,5,4,I probably would never get it,5,4,6,2,5,5,4,4,5,7,5,6,8,7,7,8,8,8,9,7,6,8,7,7,6,8,6,6,7,7,7,6,1,1,1,2,1,25,1,2,1,2,,up to interpretation,1,0,Control,Get vaccinated against HPV today.,30
100,478,1,EN,,5c3848fc19ceb400010c24a0,1,,,,,1.223,47.32,47.644,14,,,,,45,4,4,4,66,28,3,3,3,2,2,2,4,4,6,6,5,2,I feel like it is important and I want to look into but I’m not fully confident I will do it. It seems like something to research more and find out as much as possible about it. ,1,4,1,5,1,2,5,5,6,8,8,2,5,9,6,9,8,9,1,7,1,10,4,7,10,2,9,5,4,7,1,1,1,1,2,4,1,26,1,5,1,2,,How people respond to scientific information,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,379,1,EN,,60ff32cfe0158dae8e379a83,1,,,,,0.981,48.42,49.373,11,,,,,49,5,6,5,100,6,1,2,1,1,5,4,5,6,5,3,5,6,If there was a clinic giving out free vaccines I would get one. Otherwise going to the doctor is quite the hassle. ,1,6,1,6,3,1,6,6,8,9,8,7,9,10,10,8,7,8,7,9,5,10,8,10,10,7,9,8,10,6,4,2,1,1,1,2,1,23,1,4,1,3,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,269,1,EN,,63f3e7d028aa6e990499556e,1,,,,,,,,,42.152,42.152,61.351,1,5,4,4,4,56,54,2,3,3,2,6,5,5,1,7,1,5,6,"I am not currently sexually active and do not plan to be within the next 3 months. Due to this, I do not believe I need to get the HPV vaccine as there is no real risk of me contracting HPV. ",1,6,1,6,5,2,6,6,8,6,6,6,7,6,6,7,6,6,6,6,6,7,6,7,6,7,6,7,7,6,6,8,2,2,,1,,19,5,2,6,5,,How likely the participant is to get the HPV vaccine and if they trust it. ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,330,1,EN,,5706fb93914b7100093b7925,1,22.403,22.403,35.682,1,,,,,,,,,11,6,6,6,80,0,1,1,1,4,5,4,6,7,7,2,5,7,"To be honest, I'm not even sure if I've been vaccinated for it already, so that partially contributes to my uncertainty. I also am not sure how high my risk really is of contracting the virus as I am in an exclusive relationship with my girlfriend. I would have to set it all up myself and I have limited experience dealing with doctors without the aid of my parents, so I'm not sure if I am sufficiently motivated to organize an appointment for this at the moment.",1,6,1,6,3,1,6,6,9,9,6,7,10,10,9,9,8,4,9,8,2,9,9,9,8,5,8,8,9,4,2,1,1,1,1,2,1,23,1,4,1,5,,Determining how motivated people feel to get a vaccine for a disease that they may not have a high chance of contracting.,1,0,Control,Get vaccinated against HPV today.,30
100,526,1,EN,,633751d8fb6eb1fb10c119bf,1,,,,,0,0,111.379,0,,,,,80,5,6,5,90,0,2,1,1,4,7,6,7,6,1,1,5,6,I have a yearly check up coming and I am not sure if I got a HPV vaccine in my past. I feel that HPV vaccine will help protect me.  ,1,5,5,6,3,1,5,6,10,7,5,2,8,6,8,9,6,9,8,5,2,8,4,7,6,1,7,7,9,1,6,4,2,2,,1,,20,5,3,6,2,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,601,1,EN,,63f785df84b51bcd0c1d38ca,1,,,,,,,,,0,0,64.603,0,100,5,6,6,100,0,1,1,1,3,4,7,7,6,6,1,5,7,"I have been meaning to get caught up on my vaccinations for some time, one being the HPV vaccine. Due to work and school I find it hard to make time for other things. However with this new information I find it pertinent that I get vaccinated as I am in a committed relationship and do not wish to befall ill towards my partner or myself.",1,5,1,6,2,1,6,6,7,10,9,6,10,10,8,6,7,5,8,9,1,8,7,10,9,2,10,8,10,4,5,2,1,1,4,2,1,25,7,3,1,2,N/A,Peculiar,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,515,1,EN,,620bdf2aa922fc3f247f706b,1,,,,,5.503,5.503,82.35,1,,,,,0,4,5,4,80,55,3,3,3,3,5,5,5,5,5,6,5,5,"I made this choice because even though it is said nearly everyone will get HPV at some point in their lives, I am going to take the necessary steps to prevent it. Whether that means preventing it now or in the future.",3,4,3,3,4,3,4,4,10,9,8,7,8,10,10,10,8,10,9,10,10,10,8,10,10,8,10,10,10,7,8,10,1,2,2,1,,22,2,2,2,3,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,337,1,EN,,61149eceb3a1c5209f41e7e8,1,39.999,39.999,40.463,1,,,,,,,,,50,3,4,4,52,41,1,2,2,3,4,3,5,4,3,4,5,4,I will be out of school and so I will be going to all of my medical appointments.,2,5,1,5,3,2,3,4,9,10,8,9,10,10,10,7,10,8,10,10,10,7,7,10,8,8,8,10,8,9,8,8,2,2,,1,,20,1,2,6,4,,general thoughts about the HPV vaccine ,1,0,Control,Get vaccinated against HPV today.,30
100,530,1,EN,,5f598c0f74dddc1da6732f9c,1,,,,,2.238,30.265,54.091,8,,,,,11,5,5,5,45,20,2,2,1,3,1,2,1,2,1,4,5,5,I'm a terribly sexually inactive person at this point in my life. I don't see such a vaccine providing any benefit to me in the foreseeable future.,3,5,2,4,4,2,5,5,8,10,8,9,4,8,7,9,7,9,8,2,6,4,9,6,7,2,4,10,6,7,4,8,1,2,1,1,,22,1,2,2,2,,"HPV, I guess",1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,393,1,EN,,614e9a214fb1b9299ad7b75f,1,1.908,32.711,33.593,2,,,,,,,,,70,5,4,4,62,30,4,2,2,1,4,2,3,7,7,6,5,7,I think I need to do more research on it. ,1,6,1,6,1,1,6,6,4,8,10,2,10,9,10,7,8,7,10,10,7,9,9,10,10,6,9,9,10,6,4,4,1,1,1,6,1,24,1,4,1,3,,The HPV Vaccine ,1,0,Control,Get vaccinated against HPV today.,30
100,385,1,EN,,5d1acc6eb0c5a8001786de55,1,,,,,0,0,77.225,0,,,,,10,5,5,4,10,5,1,1,1,3,1,2,4,7,1,4,5,5,I'm not currently very sexually active. From what I read it's unlike to contract HPV without sexual intercourse so my interest at the moment is not that high. Although in the future this maybe be likely to change. ,1,6,1,5,3,1,6,6,6,6,4,4,5,7,6,5,4,4,8,7,2,2,6,6,5,2,5,9,6,1,1,2,1,1,2,1,,24,1,3,2,2,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,323,1,EN,,5ddb49f7af16d3a9a1574907,1,,,,,,,,,29.759,37.041,87.99,6,12,5,6,6,70,2,1,1,1,4,2,3,5,1,7,2,5,6,There isn't a HPV outbreak in my area. Getting the HPV vaccine is just not a priority at the moment. ,1,6,1,6,2,1,5,6,10,10,5,10,9,10,7,10,4,10,4,7,10,7,8,8,8,10,7,10,10,10,2,9,2,2,,1,,18,5,2,6,4,,,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,270,1,EN,,5f025a4eb69f9e3ece18457c,1,,,,,6.95,45.202,47.987,22,,,,,1,4,4,3,67,18,1,1,1,4,6,5,5,1,1,5,5,6,"I have a long-term monogamous relationship, so I don't foresee me contracting any sexually associated disease. However, there is some off chance. ",3,3,2,5,2,1,4,3,8,6,5,7,8,7,7,7,8,7,7,7,9,8,5,8,7,6,8,8,5,7,8,5,1,1,2,2,1,21,1,4,6,4,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,490,1,EN,,5fe2c0f22234a6ed8d05d39a,1,0,0,67.934,0,,,,,,,,,36,5,4,5,71,65,4,4,4,3,3,3,4,5,6,4,5,5,I am honestly very nervous about getting the vaccine due to potential side effects. I remember as a kid this vaccine had just come out and the Doctor at the time said that I should not get it due to a variety of factors and I think that always has stuck with me as a concern/worry that it could negatively impact my health. I will say I have not done my own due diligence on the matter but I think it is something I may do in the future I am just not sure.,3,4,2,4,4,3,4,4,6,7,8,2,9,9,8,7,7,9,9,8,1,6,4,9,9,2,9,9,8,5,5,4,1,1,2,2,1,22,1,4,1,2,,perhaps how our opinions on vaccines relate to personality ratings but I am not 100% confident on this!,1,0,Control,Get vaccinated against HPV today.,30
100,424,1,EN,,5e45477286e27102354a420b,1,,,,,,,,,0,0,138.223,0,70,5,4,4,80,25,2,3,2,2,4,5,4,1,6,2,5,6,"If its not too risky, I might as well get it, if it would prevent the chance of developing cancers in the future.",2,5,2,4,2,2,5,5,7,10,8,6,9,8,7,6,8,9,9,10,6,10,8,7,9,4,10,6,9,5,2,2,1,1,2,1,,26,1,2,1,2,,People's opinions on the HPV vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,366,1,EN,,606f3c95cbb4f981c7a17a9c,1,,,,,4.517,47.019,47.813,10,,,,,51,5,5,5,37,12,2,1,1,2,4,5,4,2,7,2,5,6,I don’t think the timing would work for me to get it in the next 3 months but probably further in the future ,1,6,1,6,2,1,5,5,6,9,5,8,8,9,8,7,7,8,5,7,2,9,8,8,8,5,6,7,8,8,2,1,3,3,,1,,20,1,2,6,3,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,706,1,EN,,61258d358683b5971a316540,1,,,,,,,,,0,0,111.728,0,80,4,5,5,90,10,4,3,4,3,6,6,6,6,6,1,5,6,"I made this choice because of how easily people can spread and obtain HPV. I wouldn't be getting myself vaccinated just for me, I would be getting it for my partner's safety as well.",3,5,1,5,3,3,5,5,8,7,9,6,10,8,8,6,9,8,10,9,4,6,7,8,7,9,10,6,9,2,5,1,1,1,1,2,1,24,5,3,2,3,,The willingness to get a vaccination given information about the upsides to taking it,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,192,1,EN,,5d14e8b5bc2e6f001b048c50,1,2.077,6.614,34.952,4,,,,,,,,,6,3,3,3,47,48,3,3,3,3,4,4,4,4,4,4,5,4,"I'm very young and healthy and really just don't think it's likely for me in the next 3 months. In the next 30 years, certainly.",3,3,3,3,3,3,3,3,6,5,8,7,8,6,4,6,5,6,8,7,6,6,7,7,6,6,6,7,7,4,5,5,1,1,1,2,1,22,1,4,1,5,,Evaluating people's opinions on vaccines,1,0,Control,Get vaccinated against HPV today.,30
100,434,1,EN,,601c8b5b02683a7e54b93aeb,1,,,,,14.254,39.97,46.209,8,,,,,44,6,6,6,100,0,1,1,1,4,4,5,5,1,7,1,5,7,I have no problem with getting it.the main issue will be whether or not I go to a doctor in the next three months and if I have time during that appointment to get the vaccine.,1,6,1,6,3,1,6,6,6,8,1,1,6,7,6,5,5,6,6,6,1,7,7,7,6,2,4,9,8,8,2,1,1,1,4,5,1,26,1,5,1,2,The scales were weird. Sometimes they flipped around which made me have to pause and double check everything.,views on vaccines and intercourse,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,416,1,EN,,63d13f5ee27b28a60fc1df15,1,,,,,0,0,55.038,0,,,,,80,6,6,6,100,4,1,1,1,5,7,7,7,7,7,1,7,7,"I am not directly in contact with being infected by HPV; however, I believe in vaccines and their effectiveness. I have never been in doubt with the safety behind a vaccine; therefore, I am comfortable with taking it.",1,6,1,6,3,1,6,6,10,10,10,7,10,7,10,9,10,10,10,10,7,10,6,10,10,7,10,10,10,10,7,6,1,3,1,1,,24,5,4,2,4,,HPV,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,2062,1,EN,,640221347491c11e2c1bfb0f,1,0.841,29.833,35.972,12,,,,,,,,,52,5,5,5,84,43,1,2,2,2,7,4,7,5,4,3,5,6,I now have the knowledge that I will eventually get hpv,6,4,3,2,4,4,4,4,10,8,10,5,6,5,9,2,10,8,8,7,1,10,2,10,10,4,8,7,8,4,9,2,1,1,4,1,,23,2,4,6,2,None,HPV and morals,1,0,Control,Get vaccinated against HPV today.,30
100,1425,1,EN,,63ee1baad6bfec2561e0cc37,1,,,,,0,0,129.551,0,,,,,30,3,4,4,40,41,3,4,3,2,3,4,1,4,6,3,5,4,"I choice that because i dont have to skin to skin contact with woman, so I don't think I need too use the HPV vaccine any time soon. ",3,5,4,4,5,2,4,4,5,7,4,7,8,6,5,8,8,7,8,9,4,6,6,8,7,2,7,5,7,4,7,4,2,2,,1,,18,5,2,4,1,it was good survey ,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,261,1,EN,,63d4c224883177e5c3a652e9,1,,,,,,,,,56.895,56.895,63.89,1,0,4,4,3,68,33,4,2,3,3,3,2,2,3,3,5,5,3,"I simply never intended on taking it or even thought about, and the info presented did not change that fact.",2,5,3,3,4,2,3,5,9,9,5,1,7,7,4,5,5,9,10,9,5,7,7,7,6,4,1,6,8,1,2,1,2,2,,1,,19,1,2,6,3,,Vaccines and how we view them.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
